id,company_name,roe_percentage,roce_percentage,market_cap_crore,pe_ratio,pb_ratio,roe,roa,debt_equity,sales_cagr,profit_cagr
LTIM,LTIMindtree Ltd,26.04,34.1,1328108.48,60.16,10.57,0.4197,0.2414,1.7386,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1328108.48,60.16,10.57,0.6186,0.3736,1.6559,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.229,0.1665,1.376,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.2653,0.181,1.4658,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.2658,0.1878,1.4152,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.2765,0.192,1.4398,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.2813,0.1724,1.6312,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.2881,0.2084,1.3826,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.3088,0.2198,1.4049,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.3098,0.2275,1.3619,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.3796,0.2582,1.4699,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.3934,0.2665,1.4762,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.4197,0.2414,1.7386,20.78,19.09
LTIM,LTIMindtree Ltd,26.04,34.1,1347046.9,64.52,2.38,0.6186,0.3736,1.6559,20.78,19.09
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,-0.008,-0.0019,4.1461,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.0364,0.0092,3.9673,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.1308,0.0358,3.6499,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.1342,0.0356,3.7691,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.136,0.0356,3.8228,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.1505,0.0372,4.0489,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.1539,0.0421,3.6583,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.1854,0.0523,3.5462,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.2018,0.0557,3.6242,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.2069,0.0542,3.814,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.2164,0.0584,3.7082,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,1707695.34,76.49,7.02,0.2211,0.0586,3.7709,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,-0.008,-0.0019,4.1461,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.0364,0.0092,3.9673,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.1308,0.0358,3.6499,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.1342,0.0356,3.7691,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.136,0.0356,3.8228,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.1505,0.0372,4.0489,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.1539,0.0421,3.6583,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.1854,0.0523,3.5462,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.2018,0.0557,3.6242,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.2069,0.0542,3.814,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.2164,0.0584,3.7082,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,2271322.15,65.84,6.63,0.2211,0.0586,3.7709,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,-0.008,-0.0019,4.1461,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.0364,0.0092,3.9673,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.1308,0.0358,3.6499,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.1342,0.0356,3.7691,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.136,0.0356,3.8228,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.1505,0.0372,4.0489,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.1539,0.0421,3.6583,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.1854,0.0523,3.5462,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.2018,0.0557,3.6242,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.2069,0.0542,3.814,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.2164,0.0584,3.7082,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3046586.67,8.87,14.35,0.2211,0.0586,3.7709,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,-0.008,-0.0019,4.1461,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.0364,0.0092,3.9673,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.1308,0.0358,3.6499,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.1342,0.0356,3.7691,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.136,0.0356,3.8228,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.1505,0.0372,4.0489,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.1539,0.0421,3.6583,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.1854,0.0523,3.5462,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.2018,0.0557,3.6242,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.2069,0.0542,3.814,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.2164,0.0584,3.7082,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3314570.19,34.84,13.53,0.2211,0.0586,3.7709,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,-0.008,-0.0019,4.1461,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.0364,0.0092,3.9673,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.1308,0.0358,3.6499,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.1342,0.0356,3.7691,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.136,0.0356,3.8228,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.1505,0.0372,4.0489,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.1539,0.0421,3.6583,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.1854,0.0523,3.5462,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.2018,0.0557,3.6242,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.2069,0.0542,3.814,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.2164,0.0584,3.7082,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,3425061.3,52.32,14.96,0.2211,0.0586,3.7709,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,-0.008,-0.0019,4.1461,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.0364,0.0092,3.9673,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.1308,0.0358,3.6499,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.1342,0.0356,3.7691,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.136,0.0356,3.8228,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.1505,0.0372,4.0489,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.1539,0.0421,3.6583,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.1854,0.0523,3.5462,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.2018,0.0557,3.6242,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.2069,0.0542,3.814,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.2164,0.0584,3.7082,6.48,10.04
M&M,"Mahindra & Mahindra Ltd
",17.99,26.98,4173085.48,14.22,0.81,0.2211,0.0586,3.7709,6.48,10.04
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.0701,0.052,1.3492,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.0836,0.0615,1.3595,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1108,0.0826,1.3419,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1149,0.0892,1.2877,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1298,0.0898,1.4461,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1328,0.0907,1.4643,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1566,0.1105,1.4178,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1575,0.117,1.3464,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1625,0.1196,1.3584,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1795,0.1287,1.3955,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.1852,0.1308,1.4156,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1153447.24,42.37,6.22,0.2026,0.1446,1.4015,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.0701,0.052,1.3492,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.0836,0.0615,1.3595,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1108,0.0826,1.3419,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1149,0.0892,1.2877,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1298,0.0898,1.4461,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1328,0.0907,1.4643,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1566,0.1105,1.4178,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1575,0.117,1.3464,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1625,0.1196,1.3584,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1795,0.1287,1.3955,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.1852,0.1308,1.4156,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1349572.01,11.64,1.03,0.2026,0.1446,1.4015,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.0701,0.052,1.3492,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.0836,0.0615,1.3595,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1108,0.0826,1.3419,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1149,0.0892,1.2877,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1298,0.0898,1.4461,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1328,0.0907,1.4643,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1566,0.1105,1.4178,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1575,0.117,1.3464,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1625,0.1196,1.3584,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1795,0.1287,1.3955,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.1852,0.1308,1.4156,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1390095.96,36.35,2.5,0.2026,0.1446,1.4015,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.0701,0.052,1.3492,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.0836,0.0615,1.3595,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1108,0.0826,1.3419,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1149,0.0892,1.2877,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1298,0.0898,1.4461,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1328,0.0907,1.4643,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1566,0.1105,1.4178,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1575,0.117,1.3464,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1625,0.1196,1.3584,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1795,0.1287,1.3955,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.1852,0.1308,1.4156,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1445154.02,65.97,4.77,0.2026,0.1446,1.4015,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.0701,0.052,1.3492,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.0836,0.0615,1.3595,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1108,0.0826,1.3419,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1149,0.0892,1.2877,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1298,0.0898,1.4461,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1328,0.0907,1.4643,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1566,0.1105,1.4178,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1575,0.117,1.3464,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1625,0.1196,1.3584,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1795,0.1287,1.3955,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.1852,0.1308,1.4156,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1503863.63,20.78,8.26,0.2026,0.1446,1.4015,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.0701,0.052,1.3492,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.0836,0.0615,1.3595,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1108,0.0826,1.3419,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1149,0.0892,1.2877,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1298,0.0898,1.4461,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1328,0.0907,1.4643,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1566,0.1105,1.4178,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1575,0.117,1.3464,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1625,0.1196,1.3584,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1795,0.1287,1.3955,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.1852,0.1308,1.4156,10.4,15.57
MARUTI,Maruti Suzuki India Ltd,15.75,23.67,1507366.44,14.7,14.19,0.2026,0.1446,1.4015,10.4,15.57
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.0574,0.0212,2.7067,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.0744,0.0272,2.7316,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.1149,0.0287,3.999,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.1155,0.0359,3.2184,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.1249,0.0329,3.8014,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.1914,0.0491,3.8998,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.1975,0.0355,5.5653,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.2287,0.0611,3.7408,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.2626,0.068,3.8617,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.3707,0.072,5.1517,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.3887,0.0741,5.2422,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,62318.66,45.66,12.32,0.4035,0.0902,4.4724,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.0574,0.0212,2.7067,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.0744,0.0272,2.7316,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.1149,0.0287,3.999,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.1155,0.0359,3.2184,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.1249,0.0329,3.8014,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.1914,0.0491,3.8998,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.1975,0.0355,5.5653,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.2287,0.0611,3.7408,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.2626,0.068,3.8617,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.3707,0.072,5.1517,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.3887,0.0741,5.2422,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,81298.87,30.92,9.22,0.4035,0.0902,4.4724,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.0574,0.0212,2.7067,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.0744,0.0272,2.7316,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.1149,0.0287,3.999,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.1155,0.0359,3.2184,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.1249,0.0329,3.8014,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.1914,0.0491,3.8998,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.1975,0.0355,5.5653,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.2287,0.0611,3.7408,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.2626,0.068,3.8617,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.3707,0.072,5.1517,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.3887,0.0741,5.2422,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,102529.39,32.08,10.45,0.4035,0.0902,4.4724,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.0574,0.0212,2.7067,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.0744,0.0272,2.7316,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.1149,0.0287,3.999,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.1155,0.0359,3.2184,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.1249,0.0329,3.8014,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.1914,0.0491,3.8998,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.1975,0.0355,5.5653,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.2287,0.0611,3.7408,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.2626,0.068,3.8617,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.3707,0.072,5.1517,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.3887,0.0741,5.2422,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,125781.85,26.19,14.98,0.4035,0.0902,4.4724,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,136555.49,76.33,10.98,0.0574,0.0212,2.7067,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,136555.49,76.33,10.98,0.0744,0.0272,2.7316,12.98,20.23
MOTHERSON,Samvardhana Motherson International Ltd,11.8,13.7,136555.49,76.33,10.98,0.1149,0.0287,3.999,12.98,20.23
